url,desc_video,like_count,comment_count,like,time_container,timestamp,user
https://www.tiktok.com/@pukadv/video/7168847621061119258?is_from_webapp=1&sender_device=pc&web_id=7169504401144825346,#puka #trend,48.8K,191,0,00:04/00:11,1669280636.3388283,daivt
https://www.tiktok.com/@phuongoanh.daily/video/7169228396755520794?is_from_webapp=1&sender_device=pc&web_id=7169504401144825346,Lần đầu đột nhập xưởng hồng treo nổi tiếng #phuongoanhdaily #learnontiktok #reviewanngon #ancungtiktok,16.3K,24,0,00:02/01:01,1669280640.0539863,daivt
https://www.tiktok.com/@tinathaothi/video/7167300026966789402?is_from_webapp=1&sender_device=pc&web_id=7169504401144825346,thông điệp gửi cho mẹ yêu của chúng con 😝 #tinathaothi #tinathaothidaily,395.7K,3218,0,00:01/00:14,1669280642.7296934,daivt
https://www.tiktok.com/@nhyyng/video/7161745090589773083?is_from_webapp=1&sender_device=pc&web_id=7169504401144825346,"#pov : Khi bạn 7 tuổi bạn sẽ có 2 sự lựa chọn, vậy liệu…#boxstudio #vietcomdy #VietDrama #fyp",162.5K,200,0,00:07/01:02,1669280651.0918138,daivt
https://www.tiktok.com/@dangthuhaf/video/7166610030060490010?is_from_webapp=1&sender_device=pc&web_id=7169504401144825346,Đặng Thu Hà cùng sếp Huy NL và team Schannel khám phá văn phòng Beatvn 😍 #LearnOnTikTok #schannel #beatvn #dangthuhaf #dangthuha,307.3K,512,1,00:05/01:13,1669280657.9639683,daivt
https://www.tiktok.com/@tmunnn/video/7159929281638911234?is_from_webapp=1&sender_device=pc&web_id=7169504401144825346,Trả lời @caoktkt92 Ủa sao dị mấy bà 🥲 Em thấy bt mà ta #fyp #xuhuong #xuhuongtiktok #mefunjsc,64.3K,934,0,00:01/00:14,1669280660.6638234,daivt
