url,desc_video,like_count,comment_count,like,time_container,timestamp,user
https://www.tiktok.com/@hi.vungdatthuvi/video/7181767161814338817?is_from_webapp=1&sender_device=pc&web_id=7182418827752818177,"Giải mã ""chiếc thuyền bí ẩn"" trên đảo hoang🤔 #vungdatthuvi #chuyenlathegioi #cothebanchuabiet #coigita #learnontiktok #hoccungtiktok",186.2K,206,1,00:00/00:33,1672723848.2621872,MSI I5
https://www.tiktok.com/@tancangcatlai/video/7170176460332813595?is_from_webapp=1&sender_device=pc&web_id=7182418827752818177,Cái gì lềnh bềnh vậy nhỉ #containership #taucontainer #tauthuyen #tancang ##catlai,4396,0,1,00:03/00:06,1672723852.921124,MSI I5
https://www.tiktok.com/@topgisi/video/7172369667963800878?is_from_webapp=1&sender_device=pc&web_id=7182418827752818177,ôi không😱😱có ai nhìn thấy gì không ạ.🙏🥺🙏🙏👁️👁️🐍🐍#xuhuong #tiktokvietnam #fyp,6478,31,1,00:00/00:10,1672723855.0423255,MSI I5
https://www.tiktok.com/@sen.football2/video/7157513046343044379?is_from_webapp=1&sender_device=pc&web_id=7182418827752818177,Có ai thủ môn ở đây không #⚽️ #bongda #football #fpy #xuhuong #xuhuongtiktok,216.2K,3170,0,00:02/00:15,1672723859.2973278,MSI I5
https://www.tiktok.com/@nghienchu.group/video/7153100045225643291?is_from_webapp=1&sender_device=pc&web_id=7182418827752818177,#phungphinh #luyenchudep #xhtiktok,93.7K,955,0,00:03/00:28,1672723864.3092375,MSI I5
